Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
5818;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy, J-rooting;Discoloration;Healthy, Discoloration;Alive, Dead;Fusarium circinatum
5819;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Discoloration;Discoloration;;Fusarium circinatum
5820;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;D;;;Well developed, Dead, J-rooting;Healthy;Healthy, Discoloration;Dead, Discoloration;Fusarium circinatum
5821;Howick;Kwazulu-Natal;Pinus;patula x oocarpa;Seedlings/Cuttings;D;;;Well developed, Dead;Healthy;Discoloration, Sapwood, Between outer and inner bark;Dead;Fusarium circinatum
5822;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy, Discoloration;Healthy;Dead;Secondary Fungi/Bacteria
5823;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Dead;Healthy;Healthy;Dead;Fusarium circinatum
5824;Howick;Kwazulu-Natal;Pinus;patula;;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Dead;Fusarium circinatum
5825;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Few roots, Dead;Discoloration, Sapwood;Discoloration, Sapwood;Wilted, Discoloration;Fusarium circinatum
5826;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;J-rooting, Dead;Discoloraiton, Sapwood;Discoloration, Sapwood;;Dead;Fusarium circinatum
5827;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, Dead;;Healthy, Discoloration, Sapwood;Alive, Dead;Fusarium circinatum
5828;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;J-rooting, Dead;Discoloration, Sapwood;Healthy;Alive, Wilted;Secondary Fungi/Bacteria
5829;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Discoloration;Discoloration;Dead;Fusarium circinatum
5830;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;;Few roots, Dead;Discoloraiton, Sapwood;Discoloration, Cambium;Wilted, Discoloration;Fusarium circinatum
5831;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio;Few roots, Dead;Discoloraiton, Cambium, Sapwood;Discoloraiton, Cambium, Sapwood;Alive;Secondary Fungi/Bacteria
5832;Howick;Kwazulu-Natal;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Few roots, Dead;Discoloraiton, Cambium, Sapwood;Discoloraiton, Cambium, Sapwood;Wilted, Discoloration;Secondary Fungi/Bacteria
5833;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Few roots, Dead, J-rooting;Discoloraiton, Sapwood;Discoloraiton, Cambium, Sapwood;Dead;Fusarium circinatum
5834;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Few roots, Dead, J-rooting;Discoloraiton, Cambium, Sapwood;Discoloration, Cambium;Alive, Wilted, Discoloration;Fusarium circinatum
5835;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;J-rooting, Plug bound;Discoloraiton, Cambium, Sapwood;Discoloraiton, Cambium, Sapwood;Alive, Wilted, Discoloration;Fusarium circinatum
5836;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Dead;Discoloration, Sapwood;Discoloraiton, Cambium, Sapwood;Alive, Wilted;Fusarium circinatum
5837;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Few roots, Dead, J-rooting;Discoloration, Cambium;Discoloration, Cambium;Alive, Wilted;Fusarium circinatum
5838;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Few roots, Dead, J-rooting;Discoloraiton, Cambium, Sapwood;Discoloraiton, Cambium, Sapwood;Alive;Fusarium circinatum
5839;Piet retief ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Healthy, Cambium;Healthy;Alive, Wilted;Fusarium circinatum
5840;Piet retief ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Healthy, Cambium;Healthy;Alive, Wilted;Fusarium circinatum
5841;Piet retief ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy, Cambium, Discoloration;Healthy;Alive, Wilted;Fusarium circinatum
5842;Piet retief ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Plug bound;Healthy, Cambium;Healthy;Alive, Wilted;Fusarium circinatum
5843;Piet retief ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;;;;;Secondary Fungi/Bacteria
5844;Escarpment nursery;Mpumalanga;;;Soil;;N;;;;;;Secondary Fungi/Bacteria
5845;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Dead;Healthy;Healthy;Dead, Wilted;Fusarium circinatum
5846;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Dead, J-rooting;Healthy;Healthy;Wilted;Fusarium circinatum
5847;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Dead;Healthy;Healthy;Wilted, Alive;Fusarium circinatum
5848;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5849;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Dead;Discoloration;Discoloration;Dead;Fusarium circinatum
5850;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy, J-rooting;Healthy;Healthy;Dead;Secondary Fungi/Bacteria
5851;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Discoloration, Alive;Fusarium circinatum
5852;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;;Fusarium circinatum
5853;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy, J-rooting;Healthy;Insect/Mechanical damage;Alive;Pythium spp.
5854;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed;Healthy;Insect/Mechanical damage;Alive, Discoloration;Pythium spp.
5855;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive, Discoloration;Pythium spp.
5856;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive, Discoloration;Pythium spp.
5857;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;;;;;Pythium spp.
5858;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;;;;;Pythium spp.
5859;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;;Discoloration;Discoloration;Alive;Pythium spp.
5860;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;;Discoloration;Discoloration;Alive;Pythium spp.
5861;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead, J-rooting;Discoloration;Discoloration;Alive;Pythium spp.
5862;Karatara;Western Cape;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead, J-rooting;Discoloration;Discoloration;Alive;Pythium spp.
5863;Nhlangano;Swaziland;Pinus;elliottii;;D;F;;;Discoloration;;;Diplodia pinea
5864;Nhlangano;Swaziland;Pinus;elliottii;Foliage;D;F;;;;;;Diplodia pinea
5865;Hilton;Kwazulu-Natal;Pinus;caribea;Seedlings/Cuttings;D;F;Root:shoot ratio;Few roots, Healthy;Discoloration, Cambium;Healthy;Alive;Fusarium circinatum
5866;Hilton;Kwazulu-Natal;Pinus;caribea;Seedlings/Cuttings;D;F;;Few roots, Dead;Discoloration, Cambium, Sapwood;Healthy, Discoloration;Alive;Fusarium circinatum
5867;Hilton;Kwazulu-Natal;Pinus;caribea;Seedlings/Cuttings;D;F;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium circinatum
5868;Hilton;Kwazulu-Natal;Pinus;caribea;Seedlings/Cuttings;D;F;;Well developed, Healthy, J-rooting;Discoloration, Cambium, Sapwood;Healthy, Discoloration, Cambium;Alive;Fusarium circinatum
5869;Hilton;Kwazulu-Natal;Pinus;caribea;Seedlings/Cuttings;D;F;Root:shoot ratio;Healthy;Discoloration;Healthy;Alive;Fusarium circinatum
5870;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Wilted;Well developed, Dead;Healthy;Healthy;Alive, Wilted;Fusarium circiantum
5871;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circiantum
5872;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5873;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5874;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5875;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;;Dead, Plug bound;Discoloration, Cambium;Healthy;Alive;Fusarium circinatum
5876;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;;Dead, Plug bound;Discoloration, Sapwood;Healthy, Discoloration, Sapwood;Alive;Fusarium circinatum
5877;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio;J-rooting, Dead, Plug bound;Discoloration, Sapwood;Healthy, Discoloration, Sapwood;Alive, Discoloration;Fusarium circinatum
5878;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;;Healthy, Few roots, Dead, Plug bound;Discoloration, Sapwood;Healthy, Discoloration, Sapwood;Alive, Discoloration;Fusarium circinatum
5879;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted;Well developed, Healthy;Discoloration;Healthy, Discoloration;Alive, Wilted;Fusarium circinatum
5880;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5881;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;;Fusarium circinatum
5882;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
5883;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5884;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Well developed, Dead, Plug bound;Healthy;Healthy, Discoloration;Alive, Wilted;Fusarium circinatum
5885;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration;Healthy, Discoloration;Alive;Secondary Fungi/Bacteria
5886;Scottsville;Western Cape;Pinus;patula;Seedlings/Cuttings;D;N;Wilted;Well developed, Dead;Healthy;Healthy;Alive, Wilted;Fusarium circinatum
5887;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Healthy;Healthy;Alive;Fusarium circinatum
5888;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Few roots;Discoloration;;Wilted;Fusarium circinatum
5889;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Few roots;;;Wilted;Fusarium circinatum
5890;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Few roots;;Discoloraiton;Wilted;Fusarium circinatum
5891;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Few roots;;Discoloraiton;Wilted;Fusarium circinatum
5892;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Few roots;;Discoloraiton;Wilted;Fusarium circinatum
5893;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Healthy, Few roots;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
5894;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Healthy, Few roots;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
5895;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Healthy, Few roots;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
5896;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Healthy, Few roots;Healthy;Healthy;Alive;Secondary Fungi/Bacteria
5897;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Healthy, Well developed;Healthy;Healthy;Alive;Fusarium circinatum
5898;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Healthy, Few roots;Healthy;Healthy;Alive;Fusarium circinatum
5899;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Dead;Discoloration, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5900;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Dead;Healthy, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5901;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Dead;Discoloration, Cambium;Healthy, Cambium, Discoloration;Alive;Fusarium circinatum
5902;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Dead;Healthy, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5903;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Dead;Healthy, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5904;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Healthy;Healthy, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5905;Lothair;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Healthy;Healthy, Cambium;Healthy, Cambium;Alive;Fusarium circinatum
5906;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;;Dead;Discoloration;Discoloration;Wilted, Dead;Fusarium circinatum
5907;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ration, Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
5908;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ration, Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
5909;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ration, Wilted;Few roots, Dead;Discoloration, Cambium;Healthy, Discoloration, Cambium;Alive, Discoloration;Fusarium circinatum
5910;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ration, Wilted;Few roots;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
5911;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;No roots;Discoloration, Sapwood;Healthy, Discoloration, Cambium;Dead, Discoloration;Fusarium circinatum
5912;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Dead;Discoloration;Discoloration, Cambium, Sapwood;Wilted;Fusarium circinatum
5913;Nodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Root:shoot ratio;Few roots, Dead, Plug bound;Discoloration, Sapwood;;Dead, Discoloration;Fusarium circinatum
5914;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration;Discoloration, Cambium;Wilted, Dead, Discoloration;Secondary Fungi/Bacteria
5915;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Dead;Discoloration, Cambium, Sapwood;Healthy;;Fusarium circinatum
5916;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;J-rooting, Dead;Discoloration, Sapwood;Healthy, Discoloration, Sapwood;Wilted;Fusarium circinatum
5917;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Few roots;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium;Alive, Wilted;Secondary Fungi/Bacteria
5918;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;;Few roots;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Wilted, Discoloration;Fusarium circinatum
5919;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive, Wilted, Discoloration;Fusarium circinatum
5920;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5921;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration, Fruiting bodies;Discoloration;Wilted, Dead, Discoloration;Secondary Fungi/Bacteria
5922;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Discoloration;Alive;Fusarium circinatum
5923;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting, Dead;Discoloration;Discoloration;Wilted;Fusarium circinatum
5924;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration;Discoloration, Cambium, Sapwood;Wilted, Dead, Discoloration;Secondary Fungi/Bacteria
5925;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;J-rooting, Dead, Plug bound;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;;Fusarium circinatum
5926;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy, Discoloration;Alive;Fusarium circinatum
5927;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;;Dead;Discoloration, Cambium;Discoloration, Cambium, Between outer and inner bark;Alive, Discoloration;Fusarium circinatum
5928;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted;Well developed, Healthy;Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
5929;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5930;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed, Dead;Discoloration, Cambium, Fruiting bodies;Discoloration, Fruiting bodies;Alive, Wilted, Dead, Discoloraiton;Secondary Fungi/Bacteria
5931;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed, Few roots, Dead;Discoloration, Fruiting bodies;Discoloration;Alive, Wilted, Dead, Discoloraiton;Fusarium circinatum
5932;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive, Wilted;Secondary Fungi/Bacteria
5933;Howick;Kwazulu-Natal;Pinus;patula ;Seedlings/Cuttings;D;;;J-rooting, Dead;Healthy;Healthy;Alive, Discoloration;Secondary Fungi/Bacteria
5934;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Root:shoot ratio;Few roots, Dead;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Dead;Fusarium circinatum
5935;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;Well developed, J-rooting;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Secondary Fungi/Bacteria
5936;Howick;Kwazulu-Natal;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots;Discoloration, Outer bark, Cambium, Sapwood;Kino/Gum/Resin Exudation, Discoloration, Outer bark, Cambium, Sapwood;Alive, Wilted, Discoloration;Secondary Fungi/Bacteria
5937;Howick;Kwazulu-Natal;Pinus;patula x greggii;Seedlings/Cuttings;D;;Wilted;Well developed;Discoloration, Outer bark, Cambium, Sapwood;Discoloration, Outer bark, Cambium, Sapwood;Dead, Discoloration;Secondary Fungi/Bacteria
5938;;;Pinus;patula;seedling;D;N;dead;discolouration;discolouration;;;F. cir
5939;Highlands;;Pinus;patula;seedling;D;N;dead;discolouration;discolouration;discolouration;;F. cir
5940;Tzaneen;Limpopo;Pinus;taeda;Seedlings/Cuttings;D;N;Root:shoot ratio, Wilted;Plug bound;Dead;;;Secondary Fungi/Bacteria
5941;Tzaneen;Limpopo;Pinus;taeda;Seedlings/Cuttings;D;N;Root:shoot ratio, Wilted;Few roots;Discoloration, Outer bark, Cambium, Sapwood;Discoloration;Wilted;Secondary Fungi/Bacteria
5942;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Few roots, Dead;Insect/Mechanical damage, Discoloration;;;Fusarium circinatum
5943;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium circinatum
5944;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio, Wilted;J-rooting, Few roots, Dead;Insect/Mechanical damage, Discoloration;Discoloration;Alive, Wilted;Fusarium circinatum
5945;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio;J-rooting, Few roots, Dead;Discoloration, Cambium;Discoloration, Sapwood;Alive;Fusarium circinatum
5946;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;;;Fusarium circinatum
5947;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Wilted;Few roots, Dead;Discoloration;;;Fusarium circinatum
5948;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;;Few roots, Dead;Discoloration, Sapwood;;;Secondary Fungi/Bacteria
5949;Tzaneen;Limpopo;Pinus;maxinomi;Seedlings/Cuttings;;;Root:shoot ratio, Die-back;J-rooting, Few roots, Dead, Plug bound;Discoloration, Sapwood;Healthy;;Secondary Fungi/Bacteria
5950;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration, Cambium, Sapwood;Discoloration, Cambium, Sapwood;Wilted, Discoloration;Fusarium circinatum
5951;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;Root:shoot ratio;Well developed, Dead;;;;Secondary Fungi/Bacteria
5952;Tzaneen;Limpopo;Pinus;patula;Seedlings/Cuttings;;;;Few roots, Dead, Plug bound;Discoloration, Sapwood;;;Fusarium circinatum
