Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
4059;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Root:shoot ratio;Well developed, Dead;Discoloration;Healthy;;Fusarium sp. screening
4060;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Discoloration;Discoloration;Alive;Fusarium sp. screening
4061;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Discoloration;Discoloration;Alive, Wilted;Fusarium sp. screening
4062;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Discoloration;Discoloration, Healthy;Alive;Fusarium sp. screening
4063;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Discoloration, Healthy;Discoloration, Healthy;Alive;Fusarium sp. screening
4064;Piet Retief;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;;Well developed;Discoloration;Discoloration;Alive;Fusarium sp. screening
4065;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Root:shoot ratio;;;;;Fusarium sp. screening
4066;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Root:shoot ratio;Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4067;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Root:shoot ratio;Few roots;Healthy;Healthy;Dead;Fusarium sp. screening
4068;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Root:shoot ratio;Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4069;Piet Retief;Mpumalanga;Pinus;elliottii;Seedlings/Cuttings;D;F;Root:shoot ratio;Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4070;Lothair;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;D;F;;Well developed, Dead, J-rooting;Girdling, Swelling, Discoloration, Cambium;;;Pythium sp. and Phytophthora sp. screening
4071;Lothair;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;D;F;;J-rooting, Dead;Girdling, Swelling, Discoloration, Cambium;;;Pythium sp. and Phytophthora sp. screening
4072;Lothair;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;D;F;;Well developed, J-rooting;Girdling, Swelling, Discoloration, Cambium;;;Pythium sp. and Phytophthora sp. screening
4073;Lothair;Mpumalanga;Eucalyptus;nitens;Seedlings/Cuttings;D;F;;J-rooting, Few roots, Dead;Girdling, Swelling, Discoloration, Cambium;;;Pythium sp. and Phytophthora sp. screening
4074;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4075;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4076;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4077;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4078;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4079;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4080;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4081;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4082;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4083;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;F;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4084;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4085;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4086;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4087;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4088;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4089;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4090;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4091;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4092;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4093;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4094;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium sp. screening
4095;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium sp. screening
4096;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium sp. screening
4097;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium sp. screening
4098;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Healthy;Healthy, Discoloration;Healthy;Alive;Fusarium sp. screening
4099;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4100;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4101;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4102;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4103;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4104;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4105;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4106;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4107;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4108;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4109;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy, Discoloration;Alive, Wilted;Fusarium sp. screening
4110;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4111;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy, Discoloration;Alive, Wilted;Fusarium sp. screening
4112;Ngodwana;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Well developed;Discoloration;Healthy;Alive, Wilted;Fusarium sp. screening
4113;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4114;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4115;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;Dead;Discoloration;;Alive;Fusarium sp. screening
4116;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4117;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4118;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4119;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;Healthy;Healthy;;Alive;Fusarium sp. screening
4120;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4121;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;;;;Alive;Fusarium sp. screening
4122;Normandien Farms;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;Well developed;;Healthy;Alive;Fusarium sp. screening
4123;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4124;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4125;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4126;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4127;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4128;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4129;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4130;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4131;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4132;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4133;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead, Few roots;Discoloration;Healthy;Alive;Fusarium sp. screening
4134;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Dead, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4135;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead, Few roots;Discoloration;Healthy;Alive;Fusarium sp. screening
4136;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;;Dead, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4137;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Root:shoot ratio;Dead, Few roots, J-rooting;Healthy;Healthy;Alive;Fusarium sp. screening
4138;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead;Discoloration;Healthy;Dead;Fusarium sp. screening
4139;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead;Discoloration;Healthy, Discoloration;Dead;Fusarium sp. screening
4140;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead;Discoloration;Healthy;Dead;Fusarium sp. screening
4141;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;N;Wilted;Dead, Plug bound;Healthy;Healthy;Discoloration;Fusarium sp. screening
4142;White River;Mpumalanga;Pinus;patula;Seedlings/Cuttings;;;Wilted;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4143;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4144;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4145;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4146;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4147;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4148;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4149;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4150;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4151;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;Healthy;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4152;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4153;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4154;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4155;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4156;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4157;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4158;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4159;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4160;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4161;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4162;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4163;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4164;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4165;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4166;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4167;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4168;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4169;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4170;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4171;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4172;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4173;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4174;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4175;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4176;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4177;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4178;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4179;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4180;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4181;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4182;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4183;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;D;N;;Dead;Discoloration;Healthy;Alive;Fusarium sp. screening
4184;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4185;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4186;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4187;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4188;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4189;Ixopo;KwaZulu-Natal;Pinus;elliottii;Seedlings/Cuttings;A;N;;Well developed;Healthy;Healthy;Alive;Fusarium sp. screening
4190;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4191;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4192;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4193;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4194;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4195;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4196;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4197;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy, No roots;Healthy;Healthy;Alive;Fusarium sp. screening
4198;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4199;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4200;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy, Few roots;Healthy;Healthy;Alive;Fusarium sp. screening
4201;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4202;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4203;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4204;Scottsville;Eastern Cape;Pinus;patula;Seedlings/Cuttings;D;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4205;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Health, Discoloration, Sapwood;Healthy;Dead;Fusarium sp. screening
4206;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Health, Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4207;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Health, Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4208;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Health, Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4209;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Health, Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4210;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration, Sapwood;Discoloration;Dead;Fusarium sp. screening
4211;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration, Sapwood;;Alive;Fusarium sp. screening
4212;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration, Sapwood;;Alive;Fusarium sp. screening
4213;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Discoloration, Sapwood;Healthy;Alive;Fusarium sp. screening
4214;Elandshoogte;;Pinus;patula;Seedlings/Cuttings;D;N;;Well developed, Dead;Healthy;Healthy;Alive;Fusarium sp. screening
4215;Ixopo;KwaZulu-Natal;Pinus;patula;Seedlings/Cuttings;A;N;;Well developed;;Discoloration;Alive;Fusarium sp. screening
4216;White River ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4217;White River ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4218;White River ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
4219;White River ;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;F;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Fusarium sp. screening
