Location;Province;Genus;species/clone;type of sample;Asymptomatic/diseased;Nursery/Field;Roots;Root Collar;Stem;Growth tip;Needles/Leaves;results
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;elliotti;Seedlings/Cuttings;D;N;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Healthy roots, Green tips;Healthy, Few roots, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;N;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Fusarium circitum screening
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Fusarium circitum screening
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;eliottii;Seed;;;;;;;;Fusarium circitum and Diplodia screening
Sabie;Mpumalanga;Pinus;eliottii;Seed;;;;;;;;Fusarium circitum and Diplodia screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;A;;Looks healthy;Few roots;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;A;;Looks healthy;Few roots;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;A;;Looks healthy;Few roots;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;A;;Looks healthy;Few roots;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots, Dead;Discoloration, Outer bark, Cambium, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots, Dead;Discoloration, Outer bark, Cambium, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots, Dead;Discoloration, Outer bark, Cambium, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Wilted;J-rooting, Few roots, Dead;Discoloration, Outer bark, Cambium, Swelling;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy shoot;Dead, Plug bound;Discoloration, Outer bark, Cambium, Swelling, Between outer and inner bark;Healthy, Discoloration, Outer bark;Alive/Wilted;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy ;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;S?;Healthy, J-rooting, Few roots, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Insect/Mechanical damage, Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Dead, Discoloration;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, Plug bound, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, Dead, Plug bound;Girdling, Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, Dead, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;;Seedlings/Cuttings;D;;Healthy;Few roots, J-rooting;Discoloration, Outer bark, Cambium, Between outer and inner bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Rootless cutting, decomposting;No roots;;Decomposting;Decomposting;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Rootless cutting;;;Decomposting;Decomposting;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Rootless cutting;;;Decomposting;Decomposting;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Rootless cutting;;;Decomposting;Decomposting;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Rootless cutting;;;Decomposting;Decomposting;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy, Root:shoot ratio;Healthy, Few roots;Discolortation, Outer bark, Cambium;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy, Root:shoot ratio;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Healthy, Few roots;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy, Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Discolortation, Outer bark, Between outer and inner bark;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;elliotti/ elliotti x caribaea;Seedlings/cuttings;A;N;Healthy;Few roots, Dead, J-rooting;Discolortation, Outer bark, Between outer and inner bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus ;patula;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Wilted;Well developed, Healthy, J-rooting, Plug bound;Healthy;Healthy;Alive, Wilted;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Cambium;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Root:shoot ratio;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, Root:shoot ratio;Healthy, Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy, S?;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;S?;Few roots, Dead, Plug bound;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;Discolortation, Outer bark, Between outer and inner bark, Cambium, Sapwood;S?, Discoloration;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Dead, Plug bound, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound, J-rooting;Healthy;Discoloration, Outer bark;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound, J-rooting;Healthy;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Well developed, Healthy, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;A;;Healthy;Healthy, Few roots, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;caribaea;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;caribaea;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;caribaea;Seed;;;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;taeda;Seeds;;N;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;taeda;Seeds;;N;;;;;;Screening for Fusarium circitum
Sabie;Mpumalanga;Pinus;taeda;Seeds;;N;;;;;;Screening for Fusarium circitum
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy, Swelling;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;eliotti;Seedlings/Cuttings;D;;Root:shoot ratio;Healthy, J-rooting, Few roots, Plug bound;Healthy;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Healthy, Few roots, Plug bound;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumlaga;Pinus;patula x tecunumanii;Seedlings/Cuttings;D;;Dead roots, Green tips;Few roots, Dead, Plug bound;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum screening
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted, S?;J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Discoloration;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root are dead;J-rooting, Dead, Few roots;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark;Wilted, S?, Discoloration;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Dead;Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead, S?, Discoloration;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Roots are dead;J-rooting, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Cambium, Between outer and inner bark, Sapwood;Wilted, S?;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted, Roots are dead;J-rooting, Dead, Few roots;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;Wilted;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted, Roots are dead;J-rooting, Dead, Few roots;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;Alive, Wilted;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Wilted, S?;No roots, Dead;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead, S?, Discoloration;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Root:shoot ratio, Wilted, S?;Few roots, Dead;Insect/Mechanical damage, Discoloration, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Discoloration;Screening for Fusarium cicinatum
Sabie;Mpumalanga;Pinus;patula;Seedlings/Cuttings;D;;Cuttings, Dead and rotting;;;Discoloration, Sapwood;Dead;Screening for Fusarium circinatum
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Healthy, Few roots, Plug bound;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;Healthy;Well developed, Healthy;Healthy;Healthy;Alive;Screening for Fusarium circitum 
Scottsviile;Western Cape;Pinus;patula;Seedlings/Cuttings;A;N;;;;;;Screening for Fusarium circitum 
