Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
2859;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;F;Die-back;Dead;Discoloration,Outer bark,Between outer and inner bark,Cambium,Sapwood;Wilted;Dead;Fusarium screening
2860;Ngodwana;Mpumalanga;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Dead;Fusarium screening
2861;Ngodwana;Mpumalanga;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Healthy;Dead;Discolorationn;Healthy;Alive,Wilted;Fusarium screening
2862;Karatara;Western Cape;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
2863;Ngodwana;Western Cape;Pinus;10;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health,Discolorationn;Healthy;Alive; Phaeophleopspora sp
2864;klipkraal;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2865;klipkraal;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2866;klipkraal;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2867;klipkraal;Western Cape;Pinus;elliotti;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2868;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Healthy;Alive;Fusarium screening
2869;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Health;Healthy;Alive;Fusarium screening
2870;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2871;Driepan;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Healthy;Healthy;Fusarium screening
2872;Driepan;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Healthy;Healthy;Fusarium screening
2873;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2874;Kwambonambi;Western Cape;Eucalyptu;radiata;Seed/Cuttings;D;F;Die-back;Well developed;Health;Discoloration;Alive; Phaeophleopspora sp
2875;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Wilted,Discoloration;Fusarium screening
2876;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2877;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Dry;Healthyy;Health;Healthy;Alive;Fusarium screening
2878;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Dry;Healthyy;Health;Healthy;Alive;Fusarium screening
2879;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2880;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Die-back;Healthyy;Health;Healthy;Alive;Fusarium screening
2881;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2882;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2883;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn,Cambium,Sapwood;Alive;Wilted,Dead,Discoloration;Fusarium screening
2884;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2885;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;FNF;Brown roots,Green tips;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn;Dead;Wilted,Discoloration;Fusarium screening
2886;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2887;Ixopo;Kwazulu-Natal;Pinus;taeda;Soilsample;A;FNF;Healthy;Well developed,J-rooting,Dead, White mycelia;Discolorationn;Discoloration;Alive;Fusarium screening
2888;Patensie;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
2889;Patensie;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
2890;Patensie;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
2891;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2892;klipkraal;Western Cape;Pinus;radiata;Seed/Cuttings;A;FNF;Healthy;Well developed,J-rooting,Dead;Clean,Dry;Alive;Wilted,Discoloration;Fusarium screening
2893;Brakenhill;Western Cape;Pinus;radiata;root, root collar, Seed, GrowthSeed;D;F;Die-back;Dead;Health;Discoloration;Alive;Fusarium screening
2894;White River;Western Cape;Pinus;taeda;Seed/Cuttings;A;F;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2895;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Die-back;Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
2896;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
2897;Highflats;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Root:shoot ratio,Die-back, Healthy;Few roots,Dead;Discolorationn;Healthy;Dead;Fusarium screening
2898;Ixopo;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Die-back, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2899;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2900;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;A;F;Brown roots,Green tips;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2901;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Die-back, Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2902;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2903;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2904;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2905;Scottsville;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Dry;Healthyy;Health;Healthy;Alive;Fusarium screening
2906;Knysna;Western Cape;Pinus;taeda;Graft;D;FNF;Root:shoot ratio, Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Alive;Fusarium,Pythium andPhytophthora screening
2907;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Dead;Fusarium screening
2908;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Die-back, Healthy, Not Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2909;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2910;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;FNF;Healthy, Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
2911;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Wilted,Discoloration;Fusarium screening
2912;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Drycorch;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
2913;Howick;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;D;FNF;Drytunted;Well developed;Discolorationn;Discoloration;Wilted;Fusarium screening
2914;White River;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Drytunted;Few roots;Health;Healthy;Wilted;Fusarium screening
2915;Howick;Kwazulu-Natal;Pinus;radiata;Seed/Cuttings;A;F;Drytunted;Dead;Discolorationn;Discoloration;Dead;Fusarium screening
2916;Ngodwana;Mpumalanga;Pinus;radiata;Seed/Cuttings;A;FNF;Healthy;Well developed;Health;Healthy;Alive;Fusarium screening
2917;Ngodwana;Mpumalanga;Pinus;greggi;Seed/Cuttings;A;FNF;Drytunted;Few roots;Health;Healthy;Alive;Fusarium screening
2918;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;FNF;Die-back;Few roots;Health;Healthy;Alive;Fusarium screening
2919;Ngodwana;Mpumalanga;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Die-back;Dead;Discolorationn;Discoloration;Alive;Fusarium screening
2920;klipkraal;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2921;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2922;Tweedie;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Die-back;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Discoloration;Fusarium screening
2923;Tweedie;Kwazulu-Natal;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Die-back;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Cambium, Between outer and inner bark;Dead;Fusarium screening
2924;Sabie;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Root:shoot ratio;Healthyy;Outer bark;Healthy;Alive;Fusarium screening
2925;White River;Mpumalanga;Pinus;patulax tecunumanii;Seed/Cuttings;A;FNF;Healthy;Well developed;Health;Healthy;Wilted,Scorch,Discoloration;Fusarium screening
2926;Kwambonambi  2TT;Western Cape;Eucalyptu;taeda;Twigs/Branch,Leaves/Needles, Seed, roots;D;FNF;Die-back, Healthy, UnHealthy;Dead;Discolorationn;Discoloration;Alive;Screening for bacteriuml blight
2927;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Root:shoot ratio, Healthy;Well developed,Dead;Discolorationn,Cambium;Discoloration,Cambium;Dead;Fusarium screening
2928;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed;Health,Discolorationn;Discoloration;Wilted,Scorch,Discoloration;Fusarium screening
2929;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Few roots,Dead;Discolorationn,Sapwood;Discoloration,Healthy;Dead;Fusarium screening
2930;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn,Sapwood;Discoloration,Sapwood;Alive,Dead;Fusarium screening
2931;White River;Mpumalanga;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2932;White River;Mpumalanga;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2933;White River;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2934;White River;Mpumalanga;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2935;White River;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Brown roots,Green tips;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2936;White River;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2937;White River;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Healthy;Well developed,Few roots,Dead;Health;Healthy;Dead;Fusarium screening
2938;White River;Mpumalanga;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed,Few roots,Dead;Health;Healthy;Dead;Fusarium screening
2939;Ngodwana;Mpumalanga;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Healthyy,J-rooting;Discolorationn;Discoloration;Dead;Fusarium screening
2940;Ngodwana;Mpumalanga;Pinus;radiata;Seed/Cuttings;D;FNF;Die-back;Healthyy;Health;Discoloration;Dead;Fusarium screening
2941;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2942;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2943;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn;Healthy;Alive,Wilted;Fusarium screening
2944;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Health;Healthy;Alive;Fusarium screening
2945;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead,  Plug boundd;Discolorationn,Sapwood;Discoloration,Sapwood;Wilted,Scorch,Discoloration;Fusarium screening
2946;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Dead;Fusarium screening
2947;Howick;Kwazulu-Natal;Pinus;radiata;Seed/Cuttings;D;FNF;Die-back, Healthy;Well developed,  Plug boundd;Discolorationn;Mechanical damage,Discoloration;Wilted,Discoloration;Fusarium screening
2948;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy,J-rooting;Health;Healthy;Alive,Insect/Mechanical damage;Fusarium screening
2949;Wildebeest Estate;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Well developed;Discolorationn;Healthy,Sapwood;Alive;Fusarium screening
2950;Wildebeest Estate;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Health;Healthy,Sapwood;Alive;Fusarium screening
2951;Wildebeest Estate;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Root:shoot ratio;Well developed,Dead;Health,Sapwood;Healthy,Sapwood;Alive;Fusarium screening
2952;Wildebeest Estate;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Drycorch;Few roots,Dead;Health,Sapwood;Healthy,Sapwood;Alive;Fusarium screening
2953;Wildebeest Estate;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Root:shoot ratio, Healthy;Healthyy;Health,Sapwood;Healthy,Sapwood;Alive;Fusarium screening
2954;Enon;Western Cape;Eucalyptu;10;Seed/Cuttings;D;F;Die-back;Dead;Health;Healthy;Alive;Fusarium circitum screening
2955;Piet Retief;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Die-back;Well developed;Discolorationn, Health;Discoloration,Healthy;Alive;Fusarium screening
2956;Lothair;Mpumalanga;Eucalyptu;nitens;Seed/Cuttings;D;F;Well developed, Healthy;Well developed,J-rooting;Girdling,Swelling,Discolorationn,Cambium;Discoloration,Sapwood;Wilted,Discoloration;Pythium andPhytophthora screening
2957;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2958;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Die-back;Well developed;Health;Healthy;Alive;Fusarium screening
2959;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2960;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed,Dead;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
2961;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Well developed;Discolorationn;Healthy;Alive,Wilted;Fusarium screening
2962;White River;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Healthyy;Health;Healthy,Sapwood;Alive;Fusarium screening
2963;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Discoloration,Outer bark,Between outer and inner bark,Cambium,Sapwood;Alive;Alive;Fusarium screening
2964;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2965;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2966;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;A;F;Healthy;Dead,Few roots;Health;Healthy;Alive;Fusarium screening
2967;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2968;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2969;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2970;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Die-back;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2971;Ixopo;Kwazulu-Natal;Pinus;elliotti;Seed/Cuttings;A;FNF;Die-back;Well developed;Health;Healthy;Alive;Fusarium screening
2972;Scottsville;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy,No roots;Health;Healthy;Alive;Fusarium screening
2973;Elandshoogte;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthyroots,Green tips;Well developed,Dead;Health,Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
2974;Elandshoogte;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Root:shoot ratio;Well developed,Dead;Health,Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
2975;Elandshoogte;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy,Die-back;Well developed,Dead;Discolorationn,Sapwood;Healthy;Alive;Fusarium screening
2976;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;F;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2977;Freestone;Western Cape;Eucalyptu;nitens;Seed/Cuttings;D;FNF;Brown roots,Green tips;Well developed;Discolorationn;Discoloration,Fruiting bodies;Dead; Phaeophleopspora sp
2978;Howick;Comrie;Pinus;radiata;Hedge Samples;D;FNF;Root:shoot ratio;J-rooting,Dead;Discolorationn;Healthy,Cambium, Between outer and inner bark;Dead;Pythium,Phytophthora andFusarium screening
2979;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Wilted,Discoloration;Fusarium screening
2980;Ngodwana;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
2981;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Root:shoot ratio;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2982;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Discolorationn;Healthy;Wilted;Fusarium screening
2983;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,J-rooting,Dead,  Plug boundd;Health;Healthy;Wilted;Fusarium screening
2984;Umtata;Western Cape;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Wilted;Fusarium screening
2985;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
2986;White River;Mpumalanga;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Healthyy;Health;Healthy;Wilted,Discoloration;Fusarium screening
2987;Hilton;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;D;FNF;Looks ealthy;Well developed,Dead;Discolorationn,Sapwood;Healthy,Discoloration,Sapwood;Alive,Wilted;Fusarium screening
2988;Paulpietersburg;Kwazulu-Natal;Pinus;radiata;Soil;A;FNF;Die-back;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn,Cambium,Sapwood;Wilted;Wilted,Discoloration;Fusarium screening
2989;Sneezewood;Western Cape;Pinus;patula;Soil;D;FNF;Die-back, Healthy; Resins;Discoloration,Outer bark,Between outer and inner bark,Cambium,Sapwood;Wilted,Die-back;Wilted,Discoloration;Fusarium screening
2990;Sneezewood;Western Cape;Pinus;patula;Soil;D;FNF;Healthy;Dead;Discolorationn;Wilted,Die-back;Wilted,Scorch,Discoloration;Fusarium screening
2991;White River;Western Cape;Pinus;patula;Twigs/Branch;A;FNF;Healthy;Healthyy;Health;Healthy;Healthy;Fusarium screening
2992;Tzaneen;Limpopo;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,J-rooting,Dead,  Plug boundd;Discolorationn,Cambium,Sapwood;Alive;Wilted,Discoloration;Fusarium screening
2993;Tzaneen;Limpopo;Pinus;patula;Seed/Cuttings;A;FNF;Healthy;Well developed,J-rooting,Dead, White mycelia;Discolorationn;Healthy;Wilted,Discoloration;Fusarium screening
2994;Honeydew;Western Cape;Pinus;patula;Seed/Cuttings;D;F;Healthy;Well developed;Discolorationn;Healthy;Alive,Discoloration;Fusarium screening
2995;Karatara;Western Cape;Pinus;radiata;Seed/Cuttings;A;F;Healthy;Healthyy;Health;Healthy;Alive;Fusarium screening
2996;Karatara;Western Cape;Pinus;radiata;Seed/Cuttings;A;F;Root:shoot ratio;Healthyy;Discoloration,Outer bark,Between outer and inner bark,Cambium,Sapwood;Healthy;Alive;Fusarium screening
2997;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Discolorationn;Healthy;Alive;Fusarium screening
2998;Howick;Kwazulu-Natal;Pinus;patula;Seed/Cuttings;A;F;Healthy;Well developed;Discolorationn;Discoloration;Wilted,Insect/Mechanical damage;Fusarium screening
2999;Brakenhill;Comrie;Pinus;patula;Hedge;A;FNF;Healthy;Well developed,Dead;Discolorationn;Dead;Dead;Fusarium screening
3000;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Well developed;Health;Healthy;Alive;Fusarium screening
3001;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Dead;Discolorationn;Discoloration;Wilted;Fusarium screening
3002;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Die-back;Well developed,Dead;Discolorationn;Healthy;Alive;Fusarium screening
3003;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Dead;Discolorationn;Healthy;Alive;Fusarium screening
3004;Ngodwana;Western Cape;Pinus;patula;Seed/Cuttings;D;FNF;Healthy;Well developed,Healthyy;Health;Healthy;Alive;Fusarium screening
3005;Howick;Kwazulu-Natal;Pinus;taeda;Seed/Cuttings;D;F;Root:shoot ratio;Well developed,J-rooting;Discolorationn,Outer bark,Cambium;Dead;Alive;Fusarium screening
3006;Howick;Kwazulu-Natal;Pinus;radiata;Seed/Cuttings;D;F;Healthy;J-rooting;Discolorationn;Discoloration;Alive;Fusarium screening
3007;George;Western Cape;Pinus;radiata;Seed;D;F;Dry;Dead;Discolorationn;Alive;Wilted,Discoloration;Fusarium screening
3008;Bergplaas?;Western Cape;Pinus;radiata;Seed/Cuttings;D;F;Healthy;J-rooting,Few roots;Discoloration,Outer bark,Between outer and inner bark,Cambium,Sapwood;Healthy;Alive;Fusarium screening
3009;Bergplaas?;Western Cape;Pinus;radiata;Seed/Cuttings;D;F;Healthy;J-rooting,Few roots;Discolorationn;Healthy;Alive;Fusarium screening
